#algo	query_id	nb_reads	query_length	accession	description	organism	percentIdentity	nb_hsps	queryOverlap	hitOverlap	evalue	score	tax_id	taxonomy	sequence
"BLASTX"	"SRR10518886_2320"	"90"	"1283"	"RVX19120"	"Poly [ADP-ribose] polymerase 1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"95"	"39"	"0"	"785.408"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1849"	"224"	"1393"	"CBI37075"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"58.7"	"3"	"100"	"100"	"1.29055666666667e-47"	"1370.882"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3631"	"80"	"1056"	"XP_002268838"	"PREDICTED: cyclin-T1-5 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"94"	"53"	"0"	"620.928"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3112"	"490"	"1130"	"XP_002284354"	"PREDICTED: protein CONTINUOUS VASCULAR RING 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"70"	"100"	"6.3351e-178"	"504.597"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1864"	"1894"	"1389"	"XP_002280514"	"PREDICTED: ATP-citrate synthase alpha chain protein 2 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"83"	"91"	"0"	"794.267"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_234"	"429"	"2479"	"CBI29966"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.9"	"1"	"99"	"44"	"0"	"1640.17"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1148"	"1126"	"1615"	"XP_002280975"	"PREDICTED: protein LEO1 homolog isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"94"	"81"	"0"	"839.336"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_958"	"672"	"1708"	"XP_002278663"	"PREDICTED: acyl-coenzyme A oxidase 3, peroxisomal [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"90"	"74"	"0"	"1038.1"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2947"	"453"	"1158"	"XP_002282031"	"PREDICTED: ALBINO3-like protein 1, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"92"	"66"	"0"	"667.152"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3686"	"109"	"1049"	"XP_010652328"	"PREDICTED: charged multivesicular body protein 7 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"98.6"	"1"	"100"	"80"	"0"	"679.863"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_214"	"1945"	"2559"	"XP_002283083"	"PREDICTED: large proline-rich protein bag6-A isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"98.3"	"1"	"83"	"100"	"0"	"1191.41"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1890"	"231"	"1382"	"XP_003633736"	"PREDICTED: uncharacterized protein LOC100853921 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"100"	"78"	"0"	"909.827"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3658"	"206"	"1052"	"XP_002278915"	"PREDICTED: E3 ubiquitin-protein ligase XBAT33 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"100"	"68"	"0"	"719.539"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2543"	"311"	"1236"	"XP_002280059"	"PREDICTED: NADPH-dependent diflavin oxidoreductase 1 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"100"	"65"	"0"	"825.469"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1478"	"422"	"1495"	"XP_002272741"	"PREDICTED: proline--tRNA ligase, chloroplastic/mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"98"	"90"	"0"	"1012.29"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3751"	"36"	"1037"	"XP_002280304"	"PREDICTED: protein DEHYDRATION-INDUCED 19 homolog 5 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"55"	"99"	"2.9532e-136"	"395.201"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1429"	"462"	"1510"	"XP_010663151"	"PREDICTED: inactive poly [ADP-ribose] polymerase RCD1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"95.8"	"1"	"100"	"82"	"0"	"976.852"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3645"	"490"	"1054"	"XP_002282428"	"PREDICTED: probable 1-deoxy-D-xylulose-5-phosphate synthase, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"49"	"0"	"702.975"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2505"	"10000"	"1878"	"XP_010644348"	"PREDICTED: cysteine-rich receptor-like protein kinase 10 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"91.8"	"1"	"49"	"60"	"1.56104e-167"	"497.664"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_145"	"1842"	"2754"	"XP_002273207"	"PREDICTED: pyrophosphate-energized vacuolar membrane proton pump [Vitis vinifera]"	"Vitis vinifera"	"99.9"	"1"	"83"	"99"	"0"	"1521.14"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_546"	"1426"	"1987"	"XP_002283027"	"PREDICTED: eukaryotic peptide chain release factor subunit 1-3 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"66"	"100"	"0"	"864.759"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2810"	"278"	"1184"	"XP_010650335"	"PREDICTED: kinesin-like protein KIN-12B [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"97"	"28"	"0"	"800.816"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2050"	"102"	"1339"	"XP_010645864"	"PREDICTED: LOW QUALITY PROTEIN: uncharacterized protein LOC100246522 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"67"	"85"	"2.69524e-116"	"354.369"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2223"	"40"	"1302"	"CBI33677"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"97.4"	"1"	"53"	"24"	"1.05071e-140"	"436.417"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_681"	"4725"	"1882"	"XP_002284409"	"PREDICTED: long chain base biosynthesis protein 2a [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"78"	"100"	"0"	"984.171"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3155"	"32"	"1124"	"CBI21810"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"97"	"0"	"733.791"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_277"	"426"	"2393"	"XP_002273898"	"PREDICTED: myosin-1 [Vitis vinifera]"	"Vitis vinifera"	"98.5"	"1"	"73"	"49"	"0"	"1194.1"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2536"	"7786"	"1238"	"XP_002278075"	"PREDICTED: protein PAF1 homolog [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"59"	"0"	"704.516"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2910"	"186"	"1166"	"XP_010650725"	"PREDICTED: mitogen-activated protein kinase homolog MMK1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"97"	"95"	"0"	"742.651"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3414"	"425"	"1086"	"XP_002283538"	"PREDICTED: T-complex protein 1 subunit epsilon [Vitis vinifera]"	"Vitis vinifera"	"97.2"	"1"	"60"	"40"	"5.29346e-147"	"436.032"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3704"	"186"	"1046"	"XP_002269147"	"PREDICTED: putative transferase At1g60990, chloroplastic isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"98.3"	"1"	"100"	"81"	"0"	"669.848"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2341"	"2558"	"1278"	"XP_010656692"	"PREDICTED: serine/threonine-protein kinase HT1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"78"	"81"	"0"	"636.721"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2206"	"298"	"1305"	"XP_002269152"	"PREDICTED: zinc finger CCCH domain-containing protein 37 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"85"	"69"	"0"	"743.421"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2299"	"743"	"1288"	"XP_002265774"	"PREDICTED: ferredoxin--NADP reductase, leaf-type isozyme, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"82"	"98"	"0"	"700.664"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_7019"	"82"	"1082"	"XP_002268149"	"PREDICTED: E3 ubiquitin-protein ligase MIEL1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"2"	"66"	"83"	"4.093975e-50"	"498.805"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3027"	"802"	"1322"	"RVX13853"	"UDP-glucuronic acid decarboxylase 5 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"66"	"86"	"0"	"607.06"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3422"	"336"	"1086"	"XP_010657040"	"PREDICTED: serine/threonine-protein kinase EDR1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"80"	"35"	"0"	"614.764"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_571"	"708"	"1961"	"XP_010648278"	"PREDICTED: NADP-dependent malic enzyme isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"93"	"98"	"0"	"1209.13"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1536"	"537"	"1475"	"XP_002268229"	"PREDICTED: solanesyl diphosphate synthase 3, chloroplastic/mitochondrial isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"76"	"89"	"0"	"759.214"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2057"	"576"	"1338"	"XP_002270884"	"PREDICTED: UDP-D-apiose/UDP-D-xylose synthase 2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"74"	"85"	"0"	"690.263"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_4274"	"247"	"1444"	"XP_002266006"	"PREDICTED: uncharacterized protein LOC100256822 [Vitis vinifera]"	"Vitis vinifera"	"99.0"	"1"	"61"	"79"	"0"	"606.675"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_749"	"5014"	"1836"	"XP_003635571"	"PREDICTED: DEAD-box ATP-dependent RNA helicase 16-like [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"92"	"94"	"0"	"1113.98"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2896"	"98"	"1168"	"CBI20540"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"96"	"33"	"0"	"773.081"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1514"	"967"	"1482"	"NP_001268085"	"uncharacterized protein LOC100259734 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"94"	"60"	"0"	"824.698"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3753"	"2329"	"1227"	"XP_002278442"	"PREDICTED: secretory carrier-associated membrane protein 1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"2"	"60"	"86"	"8.00286e-133"	"505.354"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2109"	"604"	"1326"	"XP_002273708"	"PREDICTED: calnexin homolog [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"93"	"77"	"0"	"754.207"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_950"	"211"	"1714"	"XP_002270934"	"PREDICTED: beta-amyrin synthase [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"100"	"75"	"0"	"1181.78"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2837"	"1215"	"1829"	"XP_010657671"	"PREDICTED: heparan-alpha-glucosaminide N-acetyltransferase isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"43"	"58"	"0"	"549.666"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2516"	"935"	"1243"	"AAB70837"	"glutathione reductase (NADPH), partial [Vitis vinifera]"	"Vitis vinifera"	"98.7"	"1"	"96"	"72"	"0"	"802.357"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_284"	"1789"	"2378"	"XP_002276397"	"PREDICTED: uncharacterized protein LOC100252456 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"87"	"92"	"0"	"1280.39"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3023"	"645"	"1145"	"XP_003635018"	"PREDICTED: uncharacterized protein LOC100853436 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"57"	"63"	"9.95874e-132"	"390.963"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_446"	"942"	"2501"	"XP_002279795"	"PREDICTED: probable L-cysteine desulfhydrase, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"98.0"	"1"	"53"	"86"	"0"	"905.59"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_375"	"997"	"2216"	"XP_002280913"	"PREDICTED: protein BONZAI 1 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"75"	"96"	"0"	"1115.52"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1131"	"763"	"1624"	"XP_002281493"	"PREDICTED: glucose-6-phosphate/phosphate translocator 1, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.0"	"1"	"72"	"100"	"0"	"712.22"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1394"	"1624"	"1519"	"RVW40476"	"putative cysteine protease RD21B [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"92"	"100"	"0"	"884.404"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1359"	"1267"	"1534"	"XP_010650232"	"PREDICTED: probable E3 ubiquitin-protein ligase RHC2A [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"71"	"100"	"0"	"674.855"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_259"	"2042"	"2900"	"XP_002268311"	"PREDICTED: dynamin-2A [Vitis vinifera]"	"Vitis vinifera"	"95.8"	"1"	"95"	"100"	"0"	"1566.98"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3496"	"92"	"1075"	"AYM25427"	"DELLA protein GAI2, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"82"	"52"	"0"	"622.468"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_197"	"947"	"2602"	"XP_002265957"	"PREDICTED: CTP synthase [Vitis vinifera]"	"Vitis vinifera"	"98.3"	"1"	"69"	"100"	"0"	"1121.3"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_432"	"2539"	"2136"	"XP_002285365"	"PREDICTED: TBC1 domain family member 17 isoform X3 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"84"	"91"	"0"	"1161.75"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_869"	"1068"	"1755"	"XP_010655360"	"PREDICTED: phospholipase A I isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"100"	"44"	"0"	"1210.67"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_569"	"865"	"1962"	"XP_010664374"	"PREDICTED: uncharacterized protein LOC100254008 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"91"	"48"	"0"	"1182.93"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1012"	"1200"	"1684"	"XP_010653973"	"PREDICTED: DNA gyrase subunit B, chloroplastic/mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"78"	"0"	"1043.11"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2167"	"487"	"1313"	"CBI40445"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"89"	"53"	"0"	"744.577"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2446"	"165"	"1256"	"XP_002285434"	"PREDICTED: uncharacterized protein KIAA0930 homolog isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"83"	"87"	"0"	"664.455"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_841"	"586"	"1770"	"XP_010649852"	"PREDICTED: uncharacterized protein LOC100257995 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"97.4"	"1"	"85"	"84"	"0"	"990.719"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3347"	"657"	"1097"	"CAN61779"	"hypothetical protein VITISV_028660 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"43"	"52"	"8.24571e-74"	"241.121"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_529"	"2387"	"2000"	"XP_010649604"	"PREDICTED: nhx1 antiporter isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"81"	"100"	"0"	"1027.7"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1377"	"271"	"1528"	"XP_010656838"	"PREDICTED: afadin- and alpha-actinin-binding protein isoform X3 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"73"	"98"	"0"	"770.385"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2012"	"936"	"1346"	"RVW44032"	"Flavonoid 3'-monooxygenase [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"71"	"63"	"0"	"664.07"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_885"	"403"	"1747"	"XP_010644570"	"PREDICTED: probable helicase MAGATAMA 3 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"66"	"47"	"0"	"763.451"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_327"	"4175"	"2283"	"XP_028806472"	"vacuolar protein sorting-associated protein 32 homolog 2 [Prosopis alba]"	"Prosopis alba"	"96.6"	"1"	"20"	"68"	"8.18954e-71"	"241.121"	"207710"	"Eukaryota;;Fabaceae;Prosopis;Prosopis alba"	""
"BLASTX"	"SRR10518886_1276"	"224"	"1566"	"XP_010644443"	"PREDICTED: polyadenylate-binding protein-interacting protein 4 [Vitis vinifera]"	"Vitis vinifera"	"92.5"	"2"	"74"	"67"	"0.000221868"	"694.1016"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1875"	"1676"	"1385"	"XP_002274738"	"PREDICTED: UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"72"	"78"	"0"	"624.009"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_954"	"454"	"1712"	"XP_002279479"	"PREDICTED: protein IQ-DOMAIN 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"84"	"100"	"0"	"824.313"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3297"	"3793"	"1912"	"XP_010653335"	"PREDICTED: aldehyde dehydrogenase family 2 member B4, mitochondrial isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"58"	"68"	"0"	"763.451"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_694"	"350"	"1864"	"XP_003632926"	"PREDICTED: mannosyl-oligosaccharide 1,2-alpha-mannosidase MNS1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"85"	"92"	"0"	"1048.5"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3921"	"7553"	"1010"	"XP_010651394"	"PREDICTED: pumilio homolog 12 [Vitis vinifera]"	"Vitis vinifera"	"67.1"	"2"	"100"	"65"	"0.000364021"	"613.2096"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2357"	"131"	"1274"	"RVW19356"	"TMV resistance protein N [Vitis vinifera]"	"Vitis vinifera"	"55.7"	"1"	"89"	"53"	"3.26534e-114"	"360.533"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_353"	"1582"	"2247"	"NP_001268174"	"CBL-interacting protein kinase 02 [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"53"	"100"	"0"	"765.377"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1341"	"192"	"1540"	"XP_002263911"	"PREDICTED: uridine kinase-like protein 3 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"89"	"95"	"0"	"904.82"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_449"	"4347"	"2107"	"XP_002282161"	"PREDICTED: 3beta-hydroxysteroid-dehydrogenase/decarboxylase [Vitis vinifera]"	"Vitis vinifera"	"98.2"	"1"	"73"	"91"	"0"	"994.956"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1561"	"2018"	"1469"	"QCH00485"	"CBL-interacting protein kinase 18 [Vitis amurensis]"	"Vitis amurensis"	"100.0"	"1"	"74"	"82"	"0"	"756.133"	"103351"	"Eukaryota;;Vitaceae;Vitis;Vitis amurensis"	""
"BLASTX"	"SRR10518886_516"	"438"	"2011"	"XP_002284129"	"PREDICTED: DExH-box ATP-dependent RNA helicase DExH14 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"72.1"	"2"	"100"	"56"	"6.5935e-90"	"1671.735"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2664"	"748"	"1209"	"XP_002281228"	"PREDICTED: RNA-binding protein 8A [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"45"	"90"	"1.07204e-123"	"365.925"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_2209"	"499"	"1304"	"CAN75682"	"hypothetical protein VITISV_038955 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"78"	"85"	"0"	"709.909"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_518"	"1156"	"2009"	"XP_019072951"	"PREDICTED: rab3 GTPase-activating protein catalytic subunit isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"91"	"88"	"0"	"1189.87"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_3386"	"256"	"1091"	"XP_002281688"	"PREDICTED: macrophage erythroblast attacher [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"95"	"84"	"0"	"728.013"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_1064"	"453"	"1660"	"XP_002280929"	"PREDICTED: uncharacterized protein LOC100265508 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"46"	"49"	"1.95473e-147"	"444.121"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518886_247"	"422"	"2449"	"XP_010650390"	"PREDICTED: protein transport protein SEC23 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"85"	"90"	"0"	"1341.64"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
